"rating_vehicle_number";"rating_driveability";"rating_speed";"rating_vehicle_cleanliness";"rating_comment";"create_time"
"1654";"1";"5";"3";"nelaukia, kol zmone sulips i troleibusa ir uzdarineja duris.";"2014-10-09 12:48:33"
"1631";"5";"5";"4";"Labai šauni kelionė! Profesionalus vairuotojas.";"2014-10-09 12:03:18"
"137";"5";"5";"5";"Dekui, vairuotojui, kuris palauke atbegancios!";"2014-10-09 11:08:48"
"2689";"3";"1";"3";"Vėluoja! ir velkas kai vėžlys.";"2014-10-09 10:59:40"
"978";"4";"5";"4";"sėdint netelpa keliai";"2014-10-08 22:16:28"
"934";"5";"4";"5";"puiku";"2014-10-08 21:44:51"
"1986";"1";"1";"1";"";"2014-10-08 21:41:47"
"2528";"1";"5";"1";"vezami esam kaip bulves";"2014-10-08 21:35:15"
"531";"5";"1";"5";"2g į santariškes atvažiavo 18-24 prie žaliojo tilto arba  5 min vėluodamas arba 3min skubėdamas. Autobusai važinėja dažnai bet galėtų važinėti ir tiksliai - nereikės ir tramvajų.";"2014-10-08 19:46:34"
"406";"5";"4";"4";"senas autobusas, bet svarus";"2014-10-08 18:57:11"
"123";"5";"5";"3";"";"2014-10-08 18:25:56"
"2546";"1";"0";"0";"Vairuotoja megsta uzdarinet duris, keleiviams tebelipant.";"2014-10-08 17:54:19"
"754";"1";"4";"4";"Vairuotojas pasimetes. Ne ten sustoja. Atbuliniai vairuoja. Girtas??";"2014-10-08 17:50:47"
"956";"5";"1";"5";"";"2014-10-08 17:46:20"
"1660";"5";"4";"4";"neveikia galinis registratorius";"2014-10-08 16:44:47"
"262";"1";"1";"1";"Staigus sustojimai. Neimanoma isstovet";"2014-10-08 15:50:55"
"889";"5";"3";"1";"";"2014-10-08 14:11:11"
"190";"1";"1";"5";"nu ne malkas veža. greitis 70 ir daugiau. saugumo jokio.  baisu vaikus leisti važiuoti su šiuo vairuotonju";"2014-10-08 13:19:55"
"7";"4";"0";"1";"niekada laiku neatvaziuoja 7 autobusas is architektu stoteles isvaziuoja tai anksciau tai veluoja 10 min";"2014-10-08 13:07:07"
"131";"4";"4";"3";"";"2014-10-08 12:46:37"
"1625";"2";"5";"3";"Staigus stabdymas ir staigus pradėjimas važiuoti. Zmonės griuvinejo, vyresni vos išsilaikydavo.";"2014-10-08 11:00:14"
"1509";"3";"0";"2";"";"2014-10-08 10:46:58"
"438";"1";"2";"3";"8 val ryto vaziavai siu autobusu. VAIRUOTOJAS BJAURUS!!! PRADEDA VAZIOTI NEUZDARUS DURYT IR NET KAI NE VISI KELEIVIAI ILIPO. Ir taip kiekviena stotele!!!!";"2014-10-08 09:34:40"
"531";"5";"5";"3";"tai stotelių sąrašo niekaip nepavyksta pasikabint!?";"2014-10-08 09:27:34"
"1627";"3";"1";"3";"vairuotojas nepažysta laikrodžio?  ar išvykti 4  per anksti yra norma?";"2014-10-08 09:04:35"
"594";"3";"2";"5";"uzdare duris pries nosi atbegusiam nors 2 min anksciau atvare";"2014-10-08 08:08:09"
"758";"1";"3";"4";"vairuotojas netvarkingai vairuoja, nesilaiko keliu eismo taisykliu.";"2014-10-08 07:35:08"
"725";"5";"5";"5";"";"2014-10-08 05:53:35"
"913";"5";"5";"4";"nemalonus kontrolierių bendravimas. tikrino 5:35val prie žalio tilto st";"2014-10-08 05:51:36"
"1";"1";"1";"2";"";"2014-10-07 21:39:05"
"474";"5";"5";"3";"";"2014-10-07 21:38:43"
"412";"1";"1";"1";"į sąvartyną ši autobusą";"2014-10-07 19:39:33"
"915";"3";"1";"3";"Kada sutvarkysit marsrutus, ypac i naujaja vilnia? bilietai vis brangsta, jau po 100 litu per menesi mokam, bet autobusai kaip buvo senas slamstas, taip ir yra, o ir neatvaziuoja reguliariai. Kasdien laukiam veluojancio ir gendancio metalo lauzo, kad paskui kaip sprotai skardineje spaustis. Ar naujoj vilnioj ne zmones gyvena? Prasau jusu atkreipti demesi i situacija ir liautis kankinti zmones.";"2014-10-07 19:12:29"
"1654";"5";"4";"4";"";"2014-10-07 19:00:44"
"1491";"2";"2";"2";"";"2014-10-07 18:31:45"
"1553";"4";"4";"2";"";"2014-10-07 18:27:09"
"544";"5";"5";"5";"puikus vairuotojas";"2014-10-07 18:21:17"
"051";"2";"1";"1";"";"2014-10-07 17:48:37"
"919";"3";"4";"4";"vairuotojas prie zveju sustojimo
per sawo langa ismete obuolio grauztuka.";"2014-10-07 17:48:00"
"713";"5";"5";"5";"labai didele vibracija autobusui sustojus";"2014-10-07 17:34:07"
"2712";"1";"5";"5";"labai greitai stabdo ir lekia iš vietos.";"2014-10-07 16:55:17"
"230";"1";"5";"4";"Deja, bet keleiviui paprašius perskaičiuoti grąžą už pirktą vienkartinį bilietėlį, vairuotojas išvadino keleivį ""Žabalu"" ir elgėsi absoliučiai neadekvačiai. Grubus ir nemandagus elgesys yra netoleruotinas.";"2014-10-07 16:19:36"
"784";"0";"1";"0";"is Stoties isvaziavo 2 minutem anksciau grafiko";"2014-10-07 14:54:43"
"1707";"1";"3";"4";"laksto, o po to staigiai stabdo. žmonės ant kojų neišsilaiko.";"2014-10-07 14:49:14"
"1656";"1";"5";"4";"";"2014-10-07 14:20:47"
"947";"5";"5";"5";"";"2014-10-07 14:04:53"
"454";"5";"5";"4";"";"2014-10-07 14:04:02"
"748";"5";"5";"5";"Puikiai vairuoja! Neskuba, vaziuoja tvarkingai is atsakingai. Super!";"2014-10-07 12:16:21"
"132";"5";"1";"3";"";"2014-10-07 11:26:13"
"5";"2";"5";"4";"";"2014-10-07 09:40:58"
"722";"5";"4";"5";"Net kvepia viskas";"2014-10-07 08:09:49"
"780";"2";"4";"4";"staneviciaus gatveje, degant raudonam sviesavoro signalui pesciuju perejoje nesustojo, o nuvaziavo. europos aikstes sustojime belipant grupei moksleiviu, pries viena mergina staigiai uzdare duris, ko pasekoje prispaude jos rankoje laikyta maiseli ir neatsiprase.";"2014-10-07 08:07:46"
"936";"4";"4";"5";"";"2014-10-07 07:14:17"
"058";"1";"1";"3";"Veluoja, vaziuoja leciau nei seni troleibusai.";"2014-10-07 07:11:21"
"482";"1";"4";"3";"vairuoja tai kaip pirma karta sededamas prie pedalu.. gazas stabdis, gazas, stabdis... ir taip visa kelia... zmones autobise kaip kamuoliukas stalo futbole skraido..  galima juk ir svelniau greicio pedala spaudzioti..";"2014-10-06 17:54:50"
"2485";"3";"3";"5";"";"2014-10-06 17:45:13"
"511";"1";"1";"3";"vairuotojas net nesustojas atidarineja duris kai autobusas pilnas zmoniu. velavo 10minuciu. staigiai stabdo.";"2014-10-06 17:29:00"
"830";"4";"1";"3";"tai jei nespeja, reikia grafika keist. veluoja po 10-20 min";"2014-10-06 17:18:09"
"2589";"4";"5";"3";"";"2014-10-06 17:17:41"
"3742";"4";"1";"3";"Vėlavimas ~15 min intervalu nėra normalu. Šį autobusą maršrute dar du 1G autobusai aplenkė.";"2014-10-06 17:12:57"
"1642";"5";"5";"0";"Neveikia nei vienas komposteris.";"2014-10-06 17:09:28"
"058";"1";"3";"4";"Lazdynuose per kairia isstume masina I kita juosta ir visiskai nesilaikydamas atstumo vaziavo. Grigiskese ant pesciuju saleliu net isibegedavo per jas vaziuoti.";"2014-10-06 15:58:08"
"471";"5";"5";"5";"";"2014-10-06 15:32:45"
"511";"1";"4";"4";"Veža kaip malkas";"2014-10-06 15:25:10"
"497";"5";"5";"3";"15:13 2014-10-06 labai mandagus, atsakingas, suprantantis, atsargus vairuotojas. 10 balu jam ir prieda prie algos;)";"2014-10-06 15:14:31"
"1111";"4";"3";"4";"";"2014-10-06 14:28:56"
"509";"2";"1";"3";"autobusas turejo atvykti 14.01 I rudaminos stotele. velavo 8 minutem. kiekvienoje stoteleje stovi ilgiau nei reikia keleiviams ilipti ir kuiciasi vairuotojas savo kabinoje. per toki velavima nespesiu I tarpmiestini autobusa is Vilniaus stoties.";"2014-10-06 14:13:52"
"2715";"4";"1";"2";"";"2014-10-06 12:51:19"
"944";"4";"5";"5";"vajrotojas ne padejo invalidui su veźymeli uzlipt i autobusa. :(";"2014-10-06 12:27:45"
"935";"2";"4";"5";"nemandagua vairuotojas";"2014-10-06 12:17:36"
"2502";"0";"4";"1";"prirukytas";"2014-10-06 09:24:25"
"1675";"5";"5";"5";"";"2014-10-06 08:51:17"
"750";"5";"4";"5";"";"2014-10-06 08:27:22"
"752";"4";"1";"4";"";"2014-10-06 08:14:50"
"051";"1";"4";"3";"";"2014-10-06 07:40:01"
"059";"4";"5";"5";"vairuotojas chamas. ant transporto priemonės iš visų pusių dega dvigubi užrašai: 1G ir grįžta į parką, vairuotojo paklausus iki kur važiuoja tik iš 3 katro teikėsi rėkdamas atsskyti, kur važiuoja. Autobuse neturi būti klaidinančios info ir vairuotojai neturi būti chamais!!!";"2014-10-06 07:20:52"
"1682";"5";"5";"5";"";"2014-10-06 07:12:05"
"720";"1";"5";"3";"Juda labai, sunku laikytis. Neveza i Seskine!";"2014-10-05 22:33:37"
"2551";"1";"3";"1";"Esu labai pasipiktines sedyniu medziagu kokybe.";"2014-10-05 20:08:03"
"942";"5";"5";"5";"Viskas labai puiku, ramus vairavimas";"2014-10-05 17:01:34"
"262";"5";"4";"5";"";"2014-10-05 14:53:48"
"755";"4";"5";"4";"galas labai dreba";"2014-10-05 14:41:54"
"1117";"5";"0";"0";"aciu vairutojui kad palauke";"2014-10-05 13:35:28"
"354";"1";"0";"0";"Autobusas labai neavarus";"2014-10-05 07:25:03"
"517";"5";"5";"5";"Cujas varo zjbs";"2014-10-04 23:48:17"
"1625";"4";"5";"3";"Trūksta šilumos.";"2014-10-04 21:34:39"
"797";"5";"5";"5";"";"2014-10-04 21:07:20"
"976";"4";"5";"4";"";"2014-10-04 15:54:36"
"1680";"5";"5";"5";"";"2014-10-04 14:33:24"
"1631";"5";"5";"4";"";"2014-10-04 14:00:20"
"728";"5";"3";"4";"";"2014-10-04 13:31:26"
"514";"4";"5";"3";"";"2014-10-04 12:36:43"
"494";"0";"1";"0";"73 marsruto autobusai nuolat veluoja. Tai pateisinama kai kamsciai, bet dazniausiai velavimai vyksta vien del to, kad neisvaziuojama laiku is ziedo, o tai nepateisinama. Daznai vaziuoju 73 is justiniskiu ziedo ir neapsikentes ju velavimu viska registruosiu. Stai siandien 10-04 autobusas visa laik stovejo ziede, bet isvaziavo 11:07 vietoj 10:59. Tokie velavimai tampa tendencija, koks pasiteisinimas tam? Autobuso kodas 494";"2014-10-04 11:15:07"
"1681";"5";"5";"5";"Malonus vairuotojas";"2014-10-04 07:27:08"
"1552";"5";"5";"4";"";"2014-10-03 20:34:49"
"936";"5";"5";"5";"Labai maloni ir sklandi kelione iki Ausros Vartu";"2014-10-03 19:57:16"
"729";"1";"0";"3";"per anksti vaziavo per visas stoteles";"2014-10-03 19:16:30"
"2560";"5";"5";"5";"";"2014-10-03 18:57:04"
"1132";"1";"5";"5";"";"2014-10-03 18:32:26"
"598";"5";"5";"4";"jaučiausi saugiai ir švariai";"2014-10-03 18:25:27"
"743";"2";"4";"3";"";"2014-10-03 18:10:54"
"919";"5";"2";"5";"";"2014-10-03 17:57:11"
"1657";"4";"4";"3";"buvo nemalonu, nes buvo neblaivus keleivis. visa laika keikesi.";"2014-10-03 17:15:00"
"102";"1";"2";"0";"";"2014-10-03 16:32:41"
"1558";"5";"1";"4";"atvaziuoja 5-7 min anksciau Kasdien";"2014-10-03 16:27:58"
"196";"1";"5";"4";"";"2014-10-03 16:25:58"
"524";"1";"0";"5";"Vairuotojau, veži žmones, ne bulvių maišus!";"2014-10-03 16:11:48"
"802";"1";"0";"0";"i liepkalni 16:09 atvaziavo 5 min anksciau zmones nespejo";"2014-10-03 16:09:01"
"1657";"4";"1";"4";"";"2014-10-03 16:07:42"
"776";"3";"1";"4";"vėlavo 8 min. Ir taip nutinka jau ne pirmą kartą...";"2014-10-03 16:04:28"
"400";"1";"5";"1";"Vos neuzmuse kelis kartus. Perpildytas, laikytis nebuvo uz ko, p vairuotojas leke kaip akis isdeges id staigiai stabde kelis kartus.";"2014-10-03 15:47:23"
"1585";"2";"4";"4";"Vairavimo stilius: gazas-stabdis, nesigirdi skelbiamu sustojimu, neatsidaro galiniu duru viena puse.";"2014-10-03 15:35:17"
"862";"5";"5";"5";"";"2014-10-03 14:54:13"
"197";"4";"5";"5";"labai greitai vaziouja, tad baisu";"2014-10-03 14:01:55"
"197";"4";"5";"5";"";"2014-10-03 14:00:41"
"854";"5";"4";"1";"autobuse labai karsta";"2014-10-03 13:10:38"
"1625";"2";"5";"3";"Staigus stabdymas ir staigus pradėjimas važiuoti. Zmonės griuvinejo, vyresni vos išsilaikydavo.";"2014-10-03 11:55:13"
"1660";"1";"4";"1";"";"2014-10-03 11:34:58"
"158";"1";"5";"4";"vairuotoja nuo pradinės stotelės žvėryno žiedas šneka telefonų vairuodama be laisvų rankos įrangos.";"2014-10-03 11:27:09"
"826";"1";"4";"1";"baisus autikas";"2014-10-03 11:12:43"
"2645";"5";"5";"5";"";"2014-10-03 09:51:57"
"515";"5";"5";"5";"kad visi vairuotojai tokie būtų.";"2014-10-03 09:37:43"
"980";"2";"4";"4";"Labai nemalonus vairuotojas, pries pat, moters su lazdele nosi uzvere duris. Aiskiai invalidumo pozymius turejusi moteris, liko laukti sekancio marsruto. Po incidento is vairuotojo kabinos girdejosi necenzurine leksika.";"2014-10-03 09:08:22"
"1557";"5";"5";"4";"";"2014-10-03 08:33:10"
"845";"5";"5";"5";"";"2014-10-03 08:19:55"
"845";"0";"1";"0";"velavo";"2014-10-03 08:19:24"
"780";"5";"5";"5";"Profesionali vairuotoja.";"2014-10-03 08:16:13"
"965";"4";"5";"5";"Sveiki. Vaziuoju nuo pirmos marsruto stoteles. Pries autobusui pradedant vaziuoti vairuotojas autobuse stovedamas prasidares duris baigia rukyti ir sviedzia cigarete ant zemes. Ilipus i autobusa jauciamas cigareciu kvapas.";"2014-10-03 08:08:38"
"2606";"1";"1";"1";"vairuotojas neatidaro priekiniu duru ilipimui. reikejo bilieta isigyt pas ji ir neileido.";"2014-10-03 07:11:56"
"506";"2";"1";"3";"";"2014-10-03 07:05:31"
"703";"1";"4";"5";"cia pas jus normalu kad vairuotojas pasileides is savo kabinos kiek tik plesia radijeika ruslenk muzika? linksminasi bet lyg ne diskoteka. o gal neblaivus? o gal psichologines problemos,na reik uzjaust tikrai.";"2014-10-02 21:47:41"
"1659";"4";"5";"3";"";"2014-10-02 20:21:25"
"968";"5";"5";"5";"";"2014-10-02 20:10:28"
"1616";"5";"5";"4";"girta moteris dainavo troleibuse";"2014-10-02 20:07:58"
"412";"4";"0";"5";"";"2014-10-02 19:39:36"
"752";"5";"3";"5";"Velavo labai.";"2014-10-02 18:56:00"
"837";"1";"0";"0";"Ilipau 18:30 prie Kudirkos aikstes ir kadangi ant atobuso prasyta buvo kad jis vaziuoja i parka, ilipes vairuotojo paklausiau ar jis vaziuos iki pramogu arenos. Paklausus vairuotojo jis labai susinervavo kad as ji trukdau ir mojuodamas rankomis pasiunte mane kuo toliau.";"2014-10-02 18:30:10"
"2485";"1";"3";"5";"Gaila, kad negalima vertinti neigiamai vairavimo kulturos ir saugumo. Teko vaziuoti su 7 troleibusu nuo Islandijos st. Iki T. Narbuto. Vaziuojant siuo marsrutu galima net neskaiciuoti kiek kartu buvo pazeistos KET, vienas is atveju Pamenkalnio g. sankryzoje is eismo juostos kur galima sukti tik i kaire vairuotojas ramiai nuvaziavo tiesiai. Ir dar reiktu iskirsti medzius Zveryne, trukdo troleibusui vaziuoti saligatviu, vis uzsilenkia veidrodelis, vairuotojui tenka nuolatos ji tvarkyti.";"2014-10-02 18:15:26"
"804";"1";"1";"5";"pirmiausia vairuotojas prispaudė senyvo amžiaus moteriškę, kuri lėtai lipo iš autobuso. jis ne tik uždarė duris jai pusiau išlipus ir prispaudė kojas, bet ir dar šiek tiek pavažiavo su taip prispaustu žmogum.
po to, aiškiai skubėdamas, išsukdamas iš Minsko plento privertė staigiai stabdyti lengvąjį automobilį, važiavusį pagrindiniu keliu";"2014-10-02 17:16:30"
"1634";"3";"5";"3";"trukcioja labai labai,";"2014-10-02 16:47:47"
"951";"3";"4";"5";"";"2014-10-02 16:36:49"
"751";"5";"5";"4";"";"2014-10-02 16:11:18"
"230";"1";"5";"4";"Tragiškas vairavimas. Stovintiems žmonėms reikia labai daug pastangų, norint nekristi paslikiems.";"2014-10-02 16:02:09"
"1662";"4";"5";"5";"geras vairuotojo darbas";"2014-10-02 15:38:31"
"846";"4";"5";"0";"pilnas autobusas žmonių 14.58 išvažiavus iš Žaliojo tilto stotel
ės. autobusas mažas. Tokiu metu leiskite didelį!";"2014-10-02 15:18:46"
"293";"5";"5";"5";"";"2014-10-02 11:47:41"
"454";"5";"5";"1";"autobuso gale nuo palangės kyšo skardos gabaliukai į kuruos gali užsikabinti rūbai ir suplyšti";"2014-10-02 09:20:44"
"455";"5";"5";"2";"prieš paskutinėse sėdynėje nuo palangės atsilupusios skardos gabalai į kuriuos užsikabina rūbai ir juos galima suplėšyti.";"2014-10-02 09:18:41"
"750";"5";"3";"3";"Per anksti (ne laiku) isvaziavo.";"2014-10-02 08:24:30"
"740";"0";"0";"3";"Kiaule vairuotojas- neatidaro priekiniu duru!!!";"2014-10-02 08:18:10"
"917";"1";"3";"3";"Labai blogas vairuotojas";"2014-10-02 08:08:23"
"231";"5";"5";"3";"";"2014-10-02 08:05:41"
"215";"1";"5";"3";"pro stogo ventiliacines angas pučia vėjas, šildymo pečiukai neįjungti. Prasčiau būti ir nebegali...";"2014-10-02 07:42:48"
"510";"4";"4";"3";"palyginus su visais autobusais, vazinejanciais is ir i oro uosta, sis buvo tikrai ""ramus"", saugus ir tvarkingas.";"2014-10-02 07:39:04"
"456";"5";"5";"5";"viskas gerai, taciau gal imanoma paleisti nors viena 73 autobusa kuris atitiktu vaziuojanciu keleiviu skaiciu? kad ir kuri rytini marsruta rinkciausi nuo 6:00 iki 7:30 autobusas perpildytas, kaip silkes konservuose vaziuojam. aciu. :)";"2014-10-02 07:34:08"
"970";"1";"1";"1";"vairuotojas geras žmogus, tačiau vertinu vvt darbą, siaubingai dirbantys žmonės negalintys išspręsti iškylančias problemas. 凸-.-凸";"2014-10-02 07:20:17"
"854";"5";"5";"4";"senas autonusas, bet puikus vairavimas.";"2014-10-02 07:18:00"
"1660";"5";"5";"4";"";"2014-10-02 07:09:20"
"970";"3";"4";"4";"Laba diena.";"2014-10-01 23:12:03"
"914";"5";"5";"4";"viskas gerai";"2014-10-01 20:33:48"
"763";"5";"5";"5";"";"2014-10-01 19:32:10"
"2478";"5";"5";"3";"dziugu, kai vairuotojai vairuoja atsakingai ir tvarkingai. troleibusas, nors ir labai senas, atrode tvarkingas, nebuvo purvinas. vairuotojas laikesi eismo taisykliu, nors siuo metu kelyje tikrai daug eismo. atvyko laiku.";"2014-10-01 19:17:57"
"1457";"5";"5";"3";"Vertinau ne švarą o tvarkingumą. Langai seniai valyti, gale kur kėdės nugaromis, metalinės, dėžės užraktas tepaluotu skuduriuku aprištas...";"2014-10-01 19:05:32"
"511";"2";"1";"3";"Autobusas velavo 8 min! Tai yra apgailetina. Ir dabar vaziuoja skubedamas ir rizikuoja keleiviu saugumu";"2014-10-01 18:30:49"
"1106";"0";"1";"0";"";"2014-10-01 18:19:20"
"709";"4";"4";"4";"";"2014-10-01 18:11:57"
"765";"1";"1";"4";"veza kaip malkas";"2014-10-01 18:04:00"
"2647";"5";"5";"4";"";"2014-10-01 18:03:17"
"705";"1";"1";"1";"vienas is kiauliskiausiu vairuotoju ka yra teke matyti, apie 17:45 sustojo salia zaliojo tilto stoteles (iki jos nedavaziavo, nes prieki buvo dar 2 autobusai) ir jiems pajudejus pajudejo ir jis. Buvo keleiviu kurie nepamate toli stovincio autobuso todel i ji neilipo isvaziavus is stoteles kiti keleiviai pamate ta autobusa ir prase atidaryti duris, bet vairuotojas atsisake ta padaryti (nes tipo jau isvaziavo is stoteles nors buvo tik is jos issukes ir stovejo lygiagreciai su stoteleje esanciu pavilijonu) keleiviams paprasius atidaryti vistiek duris jis demonstratyviai isuko atgal i stotele staigiao kirto ant stabdziu sukeldamas pavoju autobuse esantiems keleiviams, o lipus pro duris tuoj keleivius specialiai prispaudinejo su durimis. Noreciau gauti atsakyma is vadovo el pastu gytisdaff@gmail.com su vadovo paaiskinimu, kodel tokie kantrybes neturintis ir nemandagus vairuotojai dirba toki darba. Aciu.";"2014-10-01 17:52:24"
"191";"3";"5";"5";"Vairuotojas labai garsiai klauso neskoningos muzikos...";"2014-10-01 17:44:40"
"917";"1";"2";"3";"man nepatiko";"2014-10-01 17:38:45"
"525";"4";"4";"4";"";"2014-10-01 17:15:58"
"744";"5";"5";"5";"Puikiai nuveze iki man reikiamos vietos! :-) kad visi tokie butu.";"2014-10-01 17:11:15"
"408";"5";"5";"5";"jėga";"2014-10-01 16:55:08"
"1640";"5";"2";"2";"itraukite piko valandy spustis i marsrutu tvarjarascius.";"2014-10-01 16:32:40"
"132";"2";"5";"1";"";"2014-10-01 16:29:16"
"2128";"5";"1";"4";"kartais nesugeba is transporto visa jo jega isnauduoti";"2014-10-01 16:28:53"
"986";"5";"1";"5";"Pagal svieslentes parodyma i sustojima prie savivaldybes atvaziavo 4 min aksciau.";"2014-10-01 16:26:03"
"71433";"3";"1";"4";"5 po marsruto pradzios snekejosi su draugeliais, nesiskubino vaziuot";"2014-10-01 15:23:16"
"910";"5";"5";"4";"neimano vazioti nes liedziat paciu vaiku sugrizimo laiko mazus autobusus!!! nepirma karta toks nepatogumas. bukite malonus ir perziurekite autobusu leidimo tvarkarascius!!!!";"2014-10-01 14:50:59"
"785";"4";"2";"4";"Daznai 33 veluoja. : ((";"2014-10-01 14:23:01"
"858";"1";"3";"3";"Vaituotojas kalbejo telefonu vairuojant.";"2014-10-01 14:10:53"
"1585";"4";"5";"4";"";"2014-10-01 13:57:54"
"1659";"2";"0";"0";"";"2014-10-01 13:38:50"
"501";"1";"5";"5";"labai staigiai stabdė ir judėjo iš vietos. autobuse buvo tėvai su kūdikio vežimėliu, tai pajudėjus iš stotelės, vežimėlis vos nenuvažiavo į kitą autobuso galą";"2014-10-01 13:27:03"
"743";"1";"1";"1";"VVT DALBAJOBAI JUS ESATE. netelpau I autobus gal eikit nx jus pzdec dar 100 lt uz jusu shudinas paslaugas moketi urodai as pavelavau I susitikima Del jusu gandonai!!!!!!";"2014-10-01 11:19:51"
"785";"4";"4";"5";"";"2014-10-01 11:06:30"
"511";"5";"5";"4";"";"2014-10-01 10:47:40"
"518";"2";"5";"4";"Įsibėgėja, o paskui labai staigiai stabdo";"2014-10-01 09:28:23"
"141";"4";"4";"3";"na viskas butu kaip ir gerai jei ne radija (ruskaja radija) is vairuotojo kabinos, kuri galetu tikrai but tyliau paleista ar is vis per ausine... muzika girdejosi net vidury autobuso. isvadoje, jei ne muzika ir senas autobusas - viskas manau butu super ;)";"2014-10-01 09:00:41"
"785";"5";"5";"5";"";"2014-10-01 09:00:21"
"783";"1";"4";"3";"Gal girta, gal neišsimiegojusi. Šūkauja, klykauja. Telefono iš rankų nepaleidžia.";"2014-10-01 08:54:39"
"980";"5";"5";"5";"Autobusas - švarus, naujas. Per mažas ryte 8 val esančiam žmonių srautui. Malonus vairuotojas. Rekomendavo tel. kur kreiptis dukrai ankstesniame maršrute palikus daiktus.";"2014-10-01 08:03:56"
"2688";"3";"3";"1";"uztrenke duris pries nosi";"2014-10-01 07:51:43"
"401";"1";"1";"1";"5g pries pati nosi uzdare duris, ir isvaziavo. Nors vienu metu du 5g atvaziavo, tikriausiai, pavelave. Jau galetu ir neissidirbinet. Dabar as veluoju, aciu labai.";"2014-10-01 07:32:18"
"935";"5";"5";"5";"";"2014-10-01 07:31:46"
"742";"2";"3";"4";"piko metu t.y apie 7 ryte, kaivisi vaziuoja i darbus, autobusas turetu vaziuoti kas 2 min.
pabandykite 7.04 vaziuoti is pilaites suprasite apie  ka eina kalba";"2014-10-01 07:17:08"
